Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,1,304,4,Male,62,3,2,Laboratory Technician,2,Single,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
40,Yes,Non-Travel,1479,Sales,24,3,Life Sciences,1,986,2,Female,100,4,4,Sales Executive,2,Single,17071,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0
21,Yes,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,1079,3,Female,36,2,1,Laboratory Technician,1,Single,17258,1,Y,No,13,3,1,80,0,1,6,2,1,0,1,0
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,Male,70,4,2,Healthcare Representative,3,Single,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
31,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,493,3,Male,42,2,1,Research Scientist,2,Single,7551,0,Y,Yes,16,3,4,80,0,3,5,3,2,2,2,2
41,No,Travel_Rarely,896,Sales,6,3,Life Sciences,1,298,4,Female,75,3,3,Manager,4,Single,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0
30,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4,Male,96,3,2,Sales Executive,3,Married,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
36,No,Travel_Frequently,541,Sales,3,4,Medical,1,481,1,Male,48,2,3,Sales Executive,4,Married,7246,4,Y,No,11,3,1,80,1,16,2,3,13,9,1,12
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,Female,92,3,2,Manufacturing Director,1,Married,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
28,No,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2,child,92,3,2,Sales Executive,4,Single,20750,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7
33,No,Non-Travel,722,Sales,17,3,Life Sciences,1,992,4,child,38,3,4,Manager,3,Single,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,544,1,Male,69,3,1,Research Scientist,4,Married,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,2
25,No,Non-Travel,675,Research & Development,5,2,Life Sciences,1,369,2,Male,85,4,2,Healthcare Representative,1,Divorced,18384,1,Y,No,12,3,4,80,2,6,2,3,6,3,1,5
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3,Research Director,1,Married,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
20,Yes,Travel_Rarely,1097,Research & Development,11,3,Medical,1,1016,4,Female,98,2,1,Research Scientist,1,Single,18275,1,Y,Yes,15,3,1,80,0,1,2,3,1,0,0,0
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,child,73,3,2,Sales Executive,1,Divorced,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
21,No,Non-Travel,895,Sales,9,2,Medical,1,484,1,Male,39,3,1,Sales Representative,4,Single,2851,1,Y,No,24,4,3,80,0,3,3,2,3,2,2,2
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1649,1,Male,73,3,1,Laboratory Technician,1,Single,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,593,3,Male,99,2,1,Laboratory Technician,3,Single,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
33,No,Travel_Frequently,553,Research & Development,5,4,Life Sciences,1,428,4,Female,74,3,3,Manager,2,Married,23364,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8
37,No,Travel_Frequently,889,Research & Development,9,3,Medical,1,403,2,Male,53,3,1,Research Scientist,4,Married,11411,1,Y,Yes,12,3,3,80,3,4,3,2,4,2,1,2
52,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
28,Yes,Travel_Rarely,1434,Research & Development,5,4,Technical Degree,1,65,3,Male,50,3,1,Laboratory Technician,3,Single,11179,1,Y,Yes,13,3,3,80,0,2,3,2,2,2,2,2
52,No,Non-Travel,585,Sales,29,4,Life Sciences,1,2019,1,Male,40,3,1,Sales Representative,4,Divorced,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0
27,No,Travel_Frequently,994,Sales,8,3,Life Sciences,1,56,4,Male,37,3,3,Sales Executive,3,Single,2975,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
51,No,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0
38,No,Non-Travel,1327,Sales,2,2,Life Sciences,1,361,4,Male,39,2,2,Sales Executive,4,Married,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5
49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,887,3,Female,36,3,1,Research Scientist,1,Married,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
36,No,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,1,85,2,Male,95,2,2,Manufacturing Director,2,Single,22656,1,Y,No,13,3,3,80,0,6,3,3,6,5,0,3
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
36,No,Non-Travel,1229,Sales,8,4,Technical Degree,1,990,1,Male,84,3,2,Sales Executive,4,Divorced,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7
45,No,Travel_Rarely,950,Research & Development,28,3,Technical Degree,1,1546,4,Male,97,3,1,Research Scientist,4,Married,4585,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2,child,84,2,2,Sales Executive,2,Divorced,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
27,No,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2
29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3,Female,84,3,3,Healthcare Representative,4,Single,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
40,No,Travel_Rarely,1194,Research & Development,2,4,Medical,1,2051,3,Female,98,3,1,Research Scientist,3,Married,12549,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1,Divorced,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3
49,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,11879,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2
59,No,Travel_Rarely,1089,Sales,1,2,Technical Degree,1,1048,2,child,66,3,3,Manager,4,Married,11038,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,Male,59,3,1,Human Resources,4,Married,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
34,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,339,4,Male,84,2,2,Manufacturing Director,1,Married,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,4,Female,78,2,1,Research Scientist,1,Single,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
46,No,Travel_Rarely,1485,Research & Development,18,3,Medical,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,26314,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8
32,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,2,Divorced,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
46,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced,21029,8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7
34,Yes,Travel_Rarely,790,Sales,24,4,Medical,1,1489,1,Female,40,2,2,Sales Executive,2,Single,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0
60,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,549,1,Female,41,3,5,Manager,1,Married,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10
47,No,Travel_Frequently,1309,Sales,4,1,Medical,1,467,2,Male,99,3,2,Sales Representative,3,Single,25751,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0
41,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
34,No,Travel_Rarely,665,Research & Development,6,4,Other,1,138,1,Female,41,3,2,Research Scientist,3,Single,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2
52,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,976,4,Male,70,3,4,Manager,4,Married,13829,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8
21,No,Travel_Rarely,391,Research & Development,15,2,Life Sciences,1,30,3,Male,96,3,1,Research Scientist,4,Single,19281,1,Y,No,14,3,4,80,0,0,6,3,0,0,0,0
34,No,Travel_Rarely,1153,Research & Development,1,2,Medical,1,110,1,Male,94,3,2,Manufacturing Director,2,Married,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
26,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0
34,No,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,934,2,Male,83,3,1,Laboratory Technician,2,Divorced,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
50,No,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,Female,68,3,5,Manager,4,Divorced,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4,Research Director,4,Divorced,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
26,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,1,child,59,2,1,Laboratory Technician,1,Married,11141,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
28,Yes,Travel_Rarely,103,Research & Development,24,3,Life Sciences,1,19,3,Male,50,2,1,Laboratory Technician,3,Single,12947,5,Y,Yes,14,3,2,80,0,6,4,3,4,2,0,3
39,No,Travel_Rarely,117,Research & Development,10,1,Medical,1,429,3,child,99,3,4,Manager,1,Married,5355,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,11,10
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,Single,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,Male,37,3,4,Manager,3,Married,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10
35,No,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3,Single,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
21,Yes,Travel_Frequently,756,Sales,1,1,Technical Degree,1,478,1,Female,99,2,1,Sales Representative,2,Single,9150,1,Y,Yes,11,3,3,80,0,3,3,3,3,2,1,2
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3
41,No,Travel_Rarely,334,Sales,2,4,Life Sciences,1,410,4,Male,88,3,4,Manager,2,Single,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3,Single,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2
36,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1133,1,Male,78,3,2,Manufacturing Director,4,Single,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9
45,No,Travel_Rarely,1234,Sales,11,2,Life Sciences,1,1045,4,Female,90,3,4,Manager,4,Married,5404,3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1
45,No,Travel_Rarely,374,Sales,20,3,Life Sciences,1,2046,4,Female,50,3,2,Sales Executive,3,Single,23333,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
35,No,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3,Single,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
40,No,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1
26,No,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1581,1,Female,89,3,1,Research Scientist,4,Married,11133,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4,Single,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2
28,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
36,Yes,Travel_Rarely,885,Research & Development,16,4,Life Sciences,1,1042,3,Female,43,4,1,Laboratory Technician,1,Single,8269,1,Y,No,16,3,3,80,0,18,1,3,17,13,15,14
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2,Divorced,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806,4,child,38,1,1,Laboratory Technician,3,Married,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
37,No,Non-Travel,728,Research & Development,1,4,Medical,1,380,1,Female,80,3,3,Research Director,4,Divorced,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2
35,No,Travel_Rarely,809,Research & Development,16,3,Medical,1,14,1,Male,84,4,1,Laboratory Technician,2,Married,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3
42,No,Travel_Frequently,555,Sales,26,3,Marketing,1,404,3,Female,77,3,4,Sales Executive,2,Married,14864,5,Y,No,14,3,4,80,1,23,2,4,20,4,4,8
40,No,Travel_Rarely,1124,Sales,1,2,Medical,1,453,2,Male,57,1,2,Sales Executive,4,Married,13273,2,Y,Yes,22,4,3,80,3,6,2,2,4,3,0,2
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1,Male,44,2,2,Sales Executive,4,Married,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
46,No,Travel_Rarely,566,Research & Development,7,2,Medical,1,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced,24208,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7
31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2
22,No,Non-Travel,1123,Research & Development,16,2,Medical,1,22,4,Male,96,4,1,Laboratory Technician,4,Divorced,7324,1,Y,Yes,13,3,2,80,2,1,2,2,1,0,0,0
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649,2,Male,83,2,1,Research Scientist,4,Married,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
51,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,child,87,3,2,Sales Executive,4,Married,14862,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8
34,No,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
46,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,287,4,Male,63,2,2,Healthcare Representative,4,Married,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1,1710,3,Female,51,3,2,Sales Representative,4,Single,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,child,34,3,2,Healthcare Representative,2,Single,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
44,Yes,Travel_Frequently,920,Research & Development,24,3,Life Sciences,1,392,4,Male,43,3,1,Laboratory Technician,3,Divorced,19920,3,Y,Yes,22,4,4,80,1,19,0,1,1,0,0,0
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
31,No,Travel_Rarely,218,Sales,7,3,Technical Degree,1,416,2,Male,100,4,2,Sales Executive,4,Married,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11
37,No,Travel_Rarely,367,Research & Development,25,2,Medical,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3
37,No,Travel_Frequently,663,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4,Divorced,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7
36,No,Travel_Rarely,884,Sales,1,4,Life Sciences,1,1585,2,Female,73,3,2,Sales Executive,3,Single,21447,6,Y,No,13,3,1,80,0,15,5,3,1,0,0,0
36,No,Non-Travel,894,Research & Development,1,4,Medical,1,1662,4,Female,33,2,2,Manufacturing Director,3,Married,15411,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2
43,No,Travel_Frequently,559,Research & Development,10,4,Life Sciences,1,448,3,Female,82,2,2,Laboratory Technician,3,Divorced,6227,1,Y,No,11,3,2,80,1,9,3,4,9,7,0,0
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
33,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
