Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Travel_Rarely,1034,Sales,16,3,Marketing,1,327,4,Female,80,3,4,Manager,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9
32,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,Married,4087,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,Female,76,3,5,Research Director,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
53,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
59,No,Travel_Rarely,715,Research & Development,2,3,Life Sciences,1,1032,3,Female,69,2,4,Manufacturing Director,Single,13726,21829,3,Y,Yes,13,3,1,80,0,30,4,3,5,3,4,3
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
35,No,Travel_Rarely,1402,Sales,28,4,Life Sciences,1,1554,2,Female,98,2,1,Sales Representative,Married,2430,26204,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,Married,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
36,No,Travel_Frequently,635,Research & Development,18,1,Medical,1,286,2,Female,73,3,1,Laboratory Technician,Single,2153,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
49,No,Travel_Frequently,636,Research & Development,10,4,Life Sciences,1,396,3,child,35,3,5,Research Director,Single,18665,25594,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,child,99,3,1,Research Scientist,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,1192,2,Female,54,3,1,Laboratory Technician,Married,3131,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
36,No,Travel_Rarely,188,Research & Development,7,4,Other,1,949,2,Male,65,3,1,Research Scientist,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368,4,Female,97,3,1,Laboratory Technician,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,140,3,Female,32,2,5,Manager,Married,18844,21922,9,Y,No,21,4,4,80,1,30,3,3,3,2,2,2
54,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,126,1,Female,60,3,3,Research Director,Married,13549,24001,9,Y,No,12,3,1,80,1,16,5,1,4,3,0,3
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
37,No,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,77,1,Male,51,2,2,Manufacturing Director,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7
35,No,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,1,381,2,Female,71,4,3,Manager,Divorced,11996,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
29,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,1,565,3,Female,71,2,1,Research Scientist,Married,2546,18300,5,Y,No,16,3,2,80,0,6,2,4,2,2,1,1
52,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,child,41,3,1,Research Scientist,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
38,No,Travel_Rarely,1245,Sales,14,3,Life Sciences,1,1582,3,Male,80,3,2,Sales Executive,Married,9924,12355,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,Married,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2
36,Yes,Travel_Rarely,885,Research & Development,16,4,Life Sciences,1,1042,3,Female,43,4,1,Laboratory Technician,Single,2743,8269,1,Y,No,16,3,3,80,0,18,1,3,17,13,15,14
35,No,Travel_Rarely,583,Research & Development,25,4,Medical,1,1014,3,Female,57,3,3,Healthcare Representative,Divorced,10388,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1,Research Scientist,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
44,No,Travel_Rarely,477,Research & Development,7,4,Medical,1,36,1,Female,42,2,3,Healthcare Representative,Married,10248,2094,3,Y,No,14,3,4,80,1,24,4,3,22,6,5,17
27,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
40,Yes,Travel_Rarely,676,Research & Development,9,4,Life Sciences,1,1534,4,Male,86,3,1,Laboratory Technician,Single,2018,21831,3,Y,No,14,3,2,80,0,15,3,1,5,4,1,0
30,No,Non-Travel,641,Sales,25,2,Technical Degree,1,475,4,Female,85,3,2,Sales Executive,Married,4736,6069,7,Y,Yes,12,3,2,80,1,4,2,4,2,2,2,2
25,No,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,Divorced,3977,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1,Research Scientist,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
22,No,Travel_Rarely,534,Research & Development,15,3,Medical,1,144,2,Female,59,3,1,Laboratory Technician,Single,2871,23785,1,Y,No,15,3,3,80,0,1,5,3,0,0,0,0
28,No,Travel_Rarely,821,Sales,5,4,Medical,1,916,1,Male,98,3,2,Sales Executive,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2,Manufacturing Director,Divorced,8847,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2,Manufacturing Director,Married,6447,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,1658,4,Female,66,3,2,Research Scientist,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,1,217,3,Male,80,3,1,Research Scientist,Married,2323,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2
29,No,Travel_Frequently,995,Research & Development,2,1,Life Sciences,1,1590,1,Male,87,3,2,Healthcare Representative,Divorced,8853,24483,1,Y,No,19,3,4,80,1,6,0,4,6,4,1,3
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,1,2025,4,Female,97,3,2,Manufacturing Director,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,Married,5902,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1,1666,3,Male,65,2,4,Research Director,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11
38,No,Travel_Rarely,322,Sales,7,2,Medical,1,382,1,Female,44,4,2,Sales Executive,Divorced,5605,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,1,238,4,Male,30,3,1,Laboratory Technician,Single,2088,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2
31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,1,604,2,Male,77,3,2,Sales Executive,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5
54,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,child,54,3,4,Research Director,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,Single,3646,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,Male,49,3,2,Manufacturing Director,Married,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7
49,No,Travel_Frequently,279,Research & Development,8,1,Life Sciences,1,2,3,Male,61,2,2,Research Scientist,Married,5130,24907,1,Y,No,23,4,4,80,1,10,3,3,10,7,1,7
22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,872,4,Male,33,2,2,Manufacturing Director,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2
36,No,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,1,373,4,Male,47,3,1,Laboratory Technician,Married,3210,20251,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11
40,No,Travel_Rarely,300,Sales,26,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,Married,6567,5549,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11
36,No,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,Married,5228,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
54,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,42,3,2,Laboratory Technician,Single,3780,23428,7,Y,No,11,3,3,80,0,19,3,3,1,0,0,0
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,Married,2996,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
40,No,Travel_Rarely,658,Sales,10,4,Marketing,1,954,1,Male,67,2,3,Sales Executive,Divorced,9705,20652,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0
36,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,501,4,Female,96,3,1,Research Scientist,Married,2543,11868,4,Y,No,13,3,2,80,1,6,3,3,2,2,2,2
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
53,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,901,4,Female,72,3,4,Research Director,Single,14275,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,1641,3,Female,84,3,3,Manufacturing Director,Single,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
58,No,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,940,3,Female,37,2,3,Healthcare Representative,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
51,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,Single,7484,25796,3,Y,No,20,4,3,80,0,23,1,2,13,12,12,8
40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,Single,13237,20364,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13
45,No,Non-Travel,1052,Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,Single,1675,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0
27,No,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,933,2,Female,76,3,1,Research Scientist,Single,2318,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,Divorced,19502,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,1,505,3,Female,97,3,4,Manager,Single,16659,23258,2,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,Single,6735,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
37,No,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2,Female,72,3,2,Research Scientist,Married,4449,23866,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,10,7
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0
24,No,Travel_Rarely,350,Research & Development,21,2,Technical Degree,1,1551,3,Male,57,2,1,Laboratory Technician,Divorced,2296,10036,0,Y,No,14,3,2,80,3,2,3,3,1,1,0,0
34,No,Travel_Rarely,1354,Research & Development,5,3,Medical,1,153,3,Female,45,2,3,Manager,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8
30,No,Non-Travel,111,Research & Development,9,3,Medical,1,239,3,Male,66,3,2,Laboratory Technician,Divorced,3072,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,child,49,1,1,Laboratory Technician,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78,2,4,Manager,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7
27,No,Travel_Rarely,591,Research & Development,2,1,Medical,1,7,1,Male,40,3,1,Laboratory Technician,Married,3468,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
30,No,Non-Travel,1116,Research & Development,2,3,Medical,1,571,3,Female,49,3,1,Laboratory Technician,Single,2564,7181,0,Y,No,14,3,3,80,0,12,2,2,11,7,6,7
41,No,Travel_Rarely,549,Research & Development,7,2,Medical,1,1025,4,Female,42,3,2,Manufacturing Director,Single,5003,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1,1425,1,Female,99,3,2,Sales Executive,Single,9278,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
28,No,Travel_Rarely,580,Research & Development,27,3,Medical,1,1622,2,Female,39,1,2,Manufacturing Director,Divorced,4877,20460,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0
50,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1,Research Scientist,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,Single,2439,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
39,No,Travel_Rarely,722,Sales,24,1,Marketing,1,2056,2,Female,60,2,4,Sales Executive,Married,12031,8828,0,Y,No,11,3,1,80,1,21,2,2,20,9,9,6
31,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,493,3,Male,42,2,1,Research Scientist,Single,2657,7551,0,Y,Yes,16,3,4,80,0,3,5,3,2,2,2,2
46,No,Travel_Frequently,1211,Sales,5,4,Marketing,1,62,1,Male,98,3,2,Sales Executive,Single,5772,20445,4,Y,Yes,21,4,3,80,0,14,4,3,9,6,0,8
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7
50,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,Divorced,10854,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,Single,1483,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1
40,No,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,1,2048,3,Male,52,2,1,Research Scientist,Single,2809,2725,2,Y,No,14,3,4,80,0,8,2,3,2,2,2,2
41,No,Travel_Rarely,334,Sales,2,4,Life Sciences,1,410,4,Male,88,3,4,Manager,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4
31,No,Travel_Rarely,218,Sales,7,3,Technical Degree,1,416,2,Male,100,4,2,Sales Executive,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7
30,No,Travel_Rarely,1358,Research & Development,24,1,Life Sciences,1,11,4,Male,67,3,1,Laboratory Technician,Divorced,2693,13335,1,Y,No,22,4,2,80,1,1,2,3,1,0,0,0
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,child,93,2,2,Manufacturing Director,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,Married,4420,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7
29,No,Travel_Rarely,468,Research & Development,28,4,Medical,1,2054,4,child,73,2,1,Research Scientist,Single,3785,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4
32,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662,3,Female,43,3,1,Research Scientist,Single,2619,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0
26,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,Single,3102,6582,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4
35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,1,2040,3,Female,31,3,3,Human Resources,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,1,671,4,Male,35,3,5,Manager,Married,19513,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,2,Male,69,3,1,Sales Representative,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0
25,No,Travel_Rarely,622,Sales,13,1,Medical,1,645,2,Male,40,3,1,Sales Representative,Married,2096,26376,1,Y,No,11,3,3,80,0,7,1,3,7,4,0,6
28,No,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,1,395,4,Female,66,3,1,Research Scientist,Single,3310,4488,1,Y,No,21,4,4,80,0,5,3,3,5,3,0,2
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
39,No,Travel_Rarely,1387,Research & Development,10,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,Married,5377,3835,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,child,66,1,1,Laboratory Technician,Single,2340,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0
31,No,Travel_Rarely,1082,Research & Development,1,4,Medical,1,95,3,Male,87,3,1,Research Scientist,Single,2501,18775,1,Y,No,17,3,2,80,0,1,4,3,1,1,1,0
43,No,Travel_Rarely,782,Research & Development,6,4,Other,1,661,2,Male,50,2,4,Research Director,Divorced,16627,2671,4,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,child,73,3,2,Sales Executive,Divorced,4779,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2
35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
40,No,Travel_Rarely,1194,Research & Development,2,4,Medical,1,2051,3,Female,98,3,1,Research Scientist,Married,2001,12549,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
59,No,Travel_Frequently,1225,Sales,1,1,Life Sciences,1,91,1,Female,57,2,2,Sales Executive,Single,5473,24668,7,Y,No,11,3,4,80,0,20,2,2,4,3,1,3
33,No,Travel_Rarely,589,Research & Development,28,4,Life Sciences,1,1549,2,Male,79,3,2,Laboratory Technician,Married,5207,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11
39,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2,Male,52,3,5,Manager,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6
19,Yes,Travel_Rarely,419,Sales,21,3,Other,1,959,4,Male,37,2,1,Sales Representative,Single,2121,9947,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
39,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,343,3,child,64,3,3,Healthcare Representative,Single,10938,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8
38,No,Travel_Rarely,437,Sales,16,3,Life Sciences,1,1583,2,child,90,3,2,Sales Executive,Single,4198,16379,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
28,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
