Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,No,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1,Divorced,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
30,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,3,Male,40,3,1,Research Scientist,4,Single,3427,9,Y,Yes,23,4,3,80,0,3,4,3,1,0,0,0
21,Yes,Travel_Rarely,156,Sales,12,3,Life Sciences,1,494,3,Female,90,4,1,Sales Representative,2,Single,25422,1,Y,No,15,3,4,80,0,1,0,3,1,0,0,0
30,No,Travel_Rarely,852,Sales,10,3,Marketing,1,1179,3,Male,72,2,2,Sales Executive,3,Married,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,1,184,3,Male,48,3,2,Human Resources,4,Married,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,140,3,Female,32,2,5,Manager,4,Married,21922,9,Y,No,21,4,4,80,1,30,3,3,3,2,2,2
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,child,34,3,2,Healthcare Representative,2,Single,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1,Research Scientist,4,Married,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
26,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
36,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,501,4,Female,96,3,1,Research Scientist,3,Married,11868,4,Y,No,13,3,2,80,1,6,3,3,2,2,2,2
53,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
35,No,Travel_Rarely,583,Research & Development,25,4,Medical,1,1014,3,Female,57,3,3,Healthcare Representative,3,Divorced,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
52,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,Male,59,3,1,Human Resources,4,Married,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
34,No,Travel_Rarely,419,Research & Development,7,4,Life Sciences,1,28,1,Female,53,3,3,Research Director,2,Single,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,11
44,No,Travel_Rarely,477,Research & Development,7,4,Medical,1,36,1,Female,42,2,3,Healthcare Representative,4,Married,2094,3,Y,No,14,3,4,80,1,24,4,3,22,6,5,17
34,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,4,Female,33,1,1,Sales Representative,3,Divorced,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,child,82,1,2,Research Scientist,4,Single,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
37,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,267,2,Male,65,4,1,Research Scientist,1,Married,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7
50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2,Male,88,2,4,Manager,3,Married,9314,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7
45,No,Travel_Rarely,1385,Research & Development,20,2,Medical,1,372,3,Male,79,3,4,Healthcare Representative,4,Married,7501,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
52,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,child,41,3,1,Research Scientist,4,Married,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15
39,No,Travel_Rarely,117,Research & Development,10,1,Medical,1,429,3,child,99,3,4,Manager,1,Married,5355,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,11,10
45,No,Non-Travel,1195,Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Manager,4,Married,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
40,No,Travel_Rarely,1342,Sales,9,2,Medical,1,1548,1,Male,47,3,2,Sales Executive,1,Married,19345,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
27,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
40,No,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2,Female,78,2,2,Laboratory Technician,3,Married,13436,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0
58,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,977,4,Male,51,3,1,Research Scientist,3,Single,26227,4,Y,No,24,4,1,80,0,7,4,3,1,0,0,0
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1,Married,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,56,1,3,Human Resources,3,Married,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
31,No,Non-Travel,979,Research & Development,1,4,Medical,1,308,3,child,90,1,2,Manufacturing Director,3,Married,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4
54,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,child,54,3,4,Research Director,4,Single,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
39,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,1,932,4,Male,70,3,1,Laboratory Technician,1,Married,4303,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
31,No,Travel_Rarely,218,Sales,7,3,Technical Degree,1,416,2,Male,100,4,2,Sales Executive,4,Married,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,1,238,4,Male,30,3,1,Laboratory Technician,2,Single,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7
38,No,Non-Travel,1327,Sales,2,2,Life Sciences,1,361,4,Male,39,2,2,Sales Executive,4,Married,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7
28,No,Travel_Rarely,1300,Research & Development,17,2,Medical,1,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8
39,No,Travel_Rarely,170,Research & Development,3,2,Medical,1,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7
32,No,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,1,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9
34,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,1163,2,child,70,3,2,Sales Executive,3,Married,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3
30,No,Travel_Rarely,1275,Research & Development,28,2,Medical,1,441,4,Female,64,3,2,Research Scientist,4,Married,11934,1,Y,No,13,3,4,80,2,11,2,3,10,8,1,9
19,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,1,Male,52,2,1,Human Resources,4,Single,18437,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
32,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,96,2,Male,66,3,2,Research Scientist,2,Married,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9
29,No,Travel_Rarely,1246,Sales,19,3,Life Sciences,1,1497,3,Male,77,2,2,Sales Executive,3,Divorced,23757,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
50,No,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
55,No,Travel_Rarely,836,Research & Development,8,3,Medical,1,84,4,Female,33,3,4,Manager,3,Divorced,19730,2,Y,Yes,14,3,3,80,3,21,2,3,5,0,0,2
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
30,No,Travel_Rarely,231,Sales,8,2,Other,1,982,3,Male,62,3,3,Sales Executive,3,Divorced,9977,5,Y,No,11,3,1,80,1,10,2,4,8,4,7,7
29,No,Travel_Rarely,1370,Research & Development,3,1,Medical,1,1586,2,Male,87,3,1,Laboratory Technician,1,Single,16213,1,Y,Yes,18,3,4,80,0,10,3,3,10,9,1,5
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
47,No,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,child,87,3,2,Sales Executive,2,Married,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0
50,No,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,385,1,Male,96,3,5,Research Director,2,Divorced,15815,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6
38,No,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2
30,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3,Female,43,1,2,Manufacturing Director,4,Single,24793,2,Y,No,20,4,3,80,0,11,2,3,5,4,0,2
54,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1,Male,86,3,5,Research Director,1,Married,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,3,Female,96,4,3,Healthcare Representative,4,Married,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
43,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3,Female,83,3,3,Manufacturing Director,1,Married,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1
25,No,Travel_Rarely,1280,Research & Development,7,1,Medical,1,143,4,Male,64,2,1,Research Scientist,4,Married,26897,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1
32,No,Non-Travel,976,Sales,26,4,Marketing,1,333,3,Male,100,3,2,Sales Executive,4,Married,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,824,3,Male,81,4,1,Research Scientist,3,Married,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7
46,No,Travel_Rarely,228,Sales,3,3,Life Sciences,1,1527,3,Female,51,3,4,Manager,2,Married,11380,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,child,34,2,1,Research Scientist,2,Single,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
44,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,1,1098,2,Male,91,2,3,Human Resources,1,Married,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1,Married,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649,2,Male,83,2,1,Research Scientist,4,Married,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3
26,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single,6582,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4
35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1
25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,1,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
31,No,Travel_Rarely,480,Research & Development,7,2,Medical,1,524,2,Female,31,3,2,Manufacturing Director,1,Married,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12
34,No,Travel_Rarely,628,Research & Development,8,3,Medical,1,2068,2,Male,82,4,2,Laboratory Technician,3,Married,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
38,No,Travel_Rarely,395,Sales,9,3,Marketing,1,893,2,Male,98,2,1,Sales Representative,2,Married,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,208,4,Male,41,3,2,Manufacturing Director,3,Married,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,425,1,Male,97,3,3,Laboratory Technician,1,Divorced,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11
33,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,15480,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7
29,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,1,300,3,Male,85,3,1,Research Scientist,3,Single,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5
33,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4
27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,child,91,3,1,Laboratory Technician,1,Married,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
58,No,Non-Travel,390,Research & Development,1,4,Life Sciences,1,422,4,Male,32,1,2,Healthcare Representative,3,Divorced,17056,2,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,4,Married,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2
33,No,Travel_Rarely,924,Research & Development,2,3,Medical,1,39,3,Male,78,3,1,Laboratory Technician,4,Single,6670,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0
24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
28,No,Travel_Rarely,1476,Research & Development,16,2,Medical,1,412,2,child,68,4,2,Healthcare Representative,1,Single,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,1732,3,Male,74,3,3,Sales Executive,4,Divorced,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
41,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0
36,Yes,Travel_Rarely,1218,Sales,9,4,Life Sciences,1,27,3,Male,82,2,1,Sales Representative,1,Single,6986,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,Male,63,4,1,Laboratory Technician,1,Married,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
35,No,Travel_Rarely,882,Sales,3,4,Life Sciences,1,984,4,Male,92,3,3,Sales Executive,4,Divorced,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8
39,No,Travel_Frequently,945,Research & Development,22,3,Medical,1,1043,4,child,82,3,3,Manufacturing Director,1,Single,5083,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
41,No,Travel_Frequently,840,Research & Development,9,3,Medical,1,999,1,Male,64,3,5,Research Director,3,Divorced,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11
40,No,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,119,3,child,78,2,4,Healthcare Representative,2,Married,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11
32,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,Female,56,3,1,Sales Representative,2,Married,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2
48,No,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,1024,3,child,78,2,3,Healthcare Representative,3,Single,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8
29,No,Travel_Rarely,144,Sales,10,1,Marketing,1,463,4,Female,39,2,2,Sales Executive,2,Divorced,11866,1,Y,Yes,14,3,1,80,2,7,2,3,7,7,1,7
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78,2,4,Manager,4,Married,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1,Divorced,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
39,No,Travel_Rarely,1431,Research & Development,1,4,Medical,1,332,3,child,96,3,1,Laboratory Technician,3,Divorced,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,1,Male,87,2,1,Laboratory Technician,3,Single,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1,Research Scientist,4,Single,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1
23,No,Travel_Rarely,977,Research & Development,10,3,Technical Degree,1,1592,4,Male,45,4,1,Research Scientist,3,Married,12826,2,Y,No,16,3,4,80,1,4,2,3,2,2,2,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
50,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98,3,4,Manager,1,Divorced,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
28,No,Travel_Rarely,821,Sales,5,4,Medical,1,916,1,Male,98,3,2,Sales Executive,4,Single,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4,Married,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
37,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,15850,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,child,85,4,4,Sales Executive,3,Single,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9
35,No,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3,Single,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
38,No,Travel_Rarely,437,Sales,16,3,Life Sciences,1,1583,2,child,90,3,2,Sales Executive,2,Single,16379,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
32,No,Travel_Rarely,588,Sales,8,2,Technical Degree,1,436,3,Female,65,2,2,Sales Executive,2,Married,24624,1,Y,Yes,11,3,4,80,0,13,2,3,13,12,11,9
